,team,min,pts,fgm,fga,threepm,threepa,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,point_diff
1449,CHA,240,108,43,84,14,29,8,14,6,32,38,31,11,6,21,26,-7
1450,HOU,240,109,38,87,11,34,22,26,17,32,49,18,7,1,15,25,-15
1451,NOP,240,112,46,93,15,36,5,8,12,38,50,32,9,1,13,15,21
1452,LAC,240,91,36,86,11,39,8,13,8,31,39,24,3,6,15,15,-21
1453,NYK,240,108,45,92,10,27,8,16,12,33,45,26,9,2,14,25,-13
1454,MIN,240,98,40,99,4,29,14,20,16,29,45,21,11,7,11,23,-9
1455,SAS,240,107,36,86,16,40,19,25,14,38,52,27,6,7,20,21,9
1456,DAL,240,114,41,83,11,35,21,28,5,32,37,15,10,1,4,22,9
1457,PHX,240,124,45,84,12,40,22,30,10,26,36,29,9,8,12,22,15
1458,DET,240,128,40,83,14,33,34,38,12,35,47,24,4,3,16,25,14
1459,GSW,240,114,39,92,12,39,24,25,13,29,42,23,8,4,15,24,-14
1460,CLE,240,121,41,89,23,50,16,19,10,33,43,33,3,5,14,22,13
1461,WAS,240,94,38,98,7,32,11,16,15,36,51,22,5,6,10,20,-18
1462,BOS,240,112,36,79,21,47,19,20,4,43,47,29,4,5,14,15,18
1463,DEN,240,110,41,96,15,40,13,18,13,35,48,24,3,8,9,15,-11
1464,LAL,240,121,46,96,13,30,16,20,13,38,51,24,5,5,9,17,11
1465,ORL,240,105,37,81,11,29,20,27,11,36,47,20,2,5,12,23,-9
1466,IND,240,125,40,94,23,46,22,26,17,36,53,31,7,1,12,25,9
1467,PHI,240,114,39,79,14,29,22,27,8,33,41,28,8,6,19,22,5
1468,GSW,265,113,44,100,13,44,12,16,10,39,49,31,8,6,10,31,-7
1469,DAL,265,111,38,95,8,40,27,34,12,37,49,17,8,5,16,30,-6
1470,OKC,265,117,44,89,5,25,24,31,9,38,47,25,9,6,15,29,6
1471,UTA,240,124,45,87,19,44,15,20,10,24,34,30,8,6,20,17,1
1472,BKN,240,116,41,82,14,39,20,26,6,28,34,29,6,9,9,20,-9
1473,CHI,240,109,36,80,11,31,26,29,9,31,40,22,7,3,18,20,-5
1474,ATL,240,115,45,94,13,29,12,15,12,30,42,19,5,2,13,23,-8
1475,MIA,240,113,38,89,11,28,26,31,9,25,34,18,7,3,9,25,-6
1476,MIL,240,123,45,92,14,36,19,29,14,35,49,24,8,5,12,18,8
1477,CHA,265,120,43,102,10,31,24,31,15,40,55,32,2,2,10,14,7
1478,MEM,240,123,50,88,12,27,11,15,10,30,40,24,11,5,20,26,-1
1479,SAC,240,119,42,76,14,31,21,29,6,37,43,27,1,6,21,29,6
1480,PHX,240,124,48,92,10,33,18,20,14,33,47,33,7,7,12,18,13
1481,SAS,240,129,46,86,16,38,21,26,8,34,42,37,7,3,21,17,5
1482,ATL,240,136,55,97,12,29,14,18,10,35,45,31,5,8,7,26,24
1483,DET,240,112,37,86,7,32,31,38,14,28,42,18,2,4,11,22,-24
1484,PHI,240,112,43,82,16,38,10,11,7,34,41,25,11,6,15,20,22
1485,TOR,240,90,33,86,9,39,15,24,15,30,45,20,9,5,17,15,-22
1486,WAS,240,117,41,86,12,30,23,28,9,29,38,25,5,3,13,23,-10
1487,BOS,265,123,42,82,13,33,26,32,5,29,34,28,9,2,19,27,-9
1488,MIL,240,119,42,109,13,45,22,27,19,41,60,23,8,8,7,23,11
1489,NYK,240,108,37,93,12,35,22,32,13,41,54,19,6,5,13,19,-11
1490,CHI,240,124,47,99,9,27,21,26,15,27,42,20,13,3,13,19,-5
1491,UTA,240,101,38,91,10,39,15,19,8,30,38,24,7,8,10,30,-16
1492,HOU,240,111,40,94,14,38,17,21,13,26,39,23,10,6,17,18,-14
1493,POR,240,125,48,90,13,35,16,20,11,34,45,30,9,6,16,19,14
1494,NOP,240,111,38,86,15,37,20,22,9,24,33,25,10,1,14,21,-13
1495,LAL,240,102,37,89,9,29,19,27,12,43,55,20,8,5,22,21,-9
1496,IND,240,127,41,81,15,29,30,33,5,36,41,30,4,7,14,19,10
1497,CLE,265,132,45,87,16,35,26,34,9,33,42,18,5,2,16,28,9
1498,CHA,240,93,33,86,11,38,16,24,10,37,47,21,3,4,15,18,-20
1499,ORL,240,113,42,85,10,37,19,26,5,43,48,28,8,5,12,22,20
1500,DEN,240,117,39,85,17,37,22,34,17,41,58,18,2,4,12,18,16
1501,MIN,240,111,41,99,13,40,16,24,14,35,49,27,13,8,10,21,9
1502,OKC,240,118,47,95,17,38,7,8,13,23,36,27,10,4,12,21,8
1503,LAC,240,110,44,82,9,28,13,18,10,34,44,21,6,5,20,17,-8
1504,BKN,265,125,43,93,12,35,27,30,13,32,45,20,10,6,15,28,-4
1505,GSW,240,123,46,92,18,46,13,15,16,34,50,30,4,2,21,13,13
1506,MIA,240,110,39,88,14,43,18,22,8,23,31,25,16,5,12,15,-13
1507,SAC,240,110,40,83,12,38,18,22,9,31,40,28,5,2,13,20,-15
1508,MEM,240,125,49,92,14,33,13,18,11,32,43,27,5,3,14,18,15
1509,DAL,265,129,41,81,20,40,27,35,7,30,37,25,8,4,18,23,4
1510,HOU,240,101,36,94,11,40,18,24,14,35,49,19,7,2,19,30,-8
1511,IND,240,109,37,86,16,40,19,24,6,32,38,31,5,12,20,18,-15
1512,CLE,240,103,36,87,10,33,21,30,12,31,43,25,6,3,13,22,11
1513,DET,240,113,42,91,14,32,15,22,10,30,40,23,4,6,14,25,-5
1514,CHI,240,124,43,87,16,30,22,24,9,35,44,34,10,5,18,25,15
1515,ATL,240,118,45,91,8,22,20,25,10,36,46,22,6,12,12,20,5
1516,CHA,265,131,49,99,13,31,20,30,9,33,42,31,9,5,15,24,-3
1517,MIN,240,134,52,80,20,34,10,16,0,30,30,37,9,6,17,19,12
1518,MIL,240,110,39,88,10,36,22,29,14,40,54,21,8,12,19,22,11
1519,BKN,240,99,34,86,7,27,24,30,7,30,37,23,7,6,14,24,-11
1520,ORL,240,92,35,81,6,24,16,21,10,33,43,19,6,6,17,29,-11
1521,MIA,240,119,44,87,15,38,16,19,15,31,46,34,13,2,18,22,21
1522,LAL,240,99,40,90,8,30,11,16,7,40,47,25,8,4,14,16,-11
1523,DEN,240,110,42,92,9,34,17,21,9,45,54,34,12,5,11,17,11
1524,UTA,240,109,38,90,13,45,20,30,11,42,53,28,11,5,16,28,8
1525,PHI,240,109,40,79,16,36,13,19,4,30,34,29,6,2,13,12,-10
1526,TOR,240,119,46,84,16,37,11,14,6,33,39,32,9,5,9,21,10
1527,SAS,240,122,43,95,16,36,20,22,14,27,41,34,6,2,16,18,-12
1528,POR,240,98,34,78,12,37,18,26,11,27,38,20,9,4,19,17,-21
1529,NYK,265,134,52,97,11,30,19,22,12,34,46,26,5,11,16,24,3
1530,LAC,240,94,35,83,10,31,14,18,7,40,47,21,5,14,19,18,-14
1531,OKC,240,108,42,110,4,30,20,25,21,39,60,19,12,8,6,13,14
1532,PHX,240,134,47,92,12,29,28,34,14,34,48,31,8,4,14,19,29
1533,NOP,240,113,44,76,12,27,13,18,4,22,26,25,7,3,14,21,2
1534,DAL,240,111,41,82,12,39,17,24,11,26,37,18,8,5,12,16,-2
1535,WAS,240,120,44,85,10,33,22,26,9,38,47,26,7,7,12,21,21
1536,DET,240,99,36,88,8,28,19,25,11,30,41,12,6,1,13,26,-21
1537,GSW,240,105,41,91,10,35,13,17,10,30,40,28,7,7,16,28,-29
1538,PHI,240,120,38,80,19,43,25,28,7,32,39,25,8,7,8,20,14
1539,IND,240,106,38,90,12,44,18,23,14,33,47,27,3,4,13,23,-14
1540,ORL,240,102,36,86,7,35,23,27,13,28,41,14,6,4,13,23,-13
1541,NYK,240,115,43,93,11,37,18,25,18,32,50,24,7,3,14,24,13
1542,MIN,240,106,38,86,8,31,22,24,10,40,50,24,7,5,16,18,-9
1543,POR,240,135,48,83,16,35,23,31,9,36,45,23,3,6,10,15,25
1544,BOS,240,102,37,100,18,48,10,12,14,31,45,26,5,7,11,24,-18
1545,BKN,240,124,47,87,9,29,21,26,9,26,35,27,4,7,11,30,-10
1546,MIA,240,90,29,83,8,34,24,27,8,38,46,19,5,3,12,15,-8
1547,CHI,240,120,42,87,10,21,26,29,14,46,60,29,4,6,14,18,18
1548,MEM,240,134,47,94,16,34,24,31,12,26,38,21,7,3,9,22,10
1549,SAS,240,115,48,105,12,37,7,13,14,36,50,37,11,0,13,21,9
1550,DEN,240,110,45,91,12,31,8,14,10,28,38,28,4,1,8,28,-25
1551,HOU,240,114,38,90,11,35,27,32,17,30,47,17,7,7,16,20,6
1552,UTA,240,108,44,93,11,32,9,16,18,31,49,23,8,10,20,27,-6
1553,TOR,240,98,34,86,14,32,16,20,10,42,52,22,6,6,12,22,8
1554,OKC,240,106,41,94,9,41,15,21,11,31,42,24,7,4,11,15,-10
1555,PHX,240,112,43,93,15,42,11,12,13,36,49,29,5,3,13,18,17
1556,LAL,240,104,41,92,6,33,16,20,10,30,40,26,9,9,13,24,-2
1557,CHA,240,126,47,90,11,26,21,30,14,38,52,28,7,6,14,24,17
1558,ATL,240,109,39,95,8,35,23,28,16,29,45,23,8,9,12,21,-17
1559,UTA,265,122,43,98,13,38,23,28,15,29,44,29,13,6,17,20,1
1560,NOP,265,121,48,102,8,27,17,22,14,31,45,30,8,6,17,22,-1
1561,WAS,265,107,43,87,12,28,9,15,4,31,35,25,9,4,20,24,-10
1562,LAC,240,95,36,82,9,32,14,20,9,34,43,16,10,0,15,18,-17
1563,SAC,240,125,47,100,11,43,20,25,13,38,51,31,10,2,16,29,-5
1564,GSW,240,130,45,87,14,33,26,36,6,31,37,24,7,5,13,21,5
1565,CLE,265,117,41,96,13,33,22,25,16,32,48,19,10,5,13,20,10
1566,POR,240,106,37,84,10,27,22,27,13,39,52,19,6,5,19,20,2
1567,MIN,240,116,46,88,10,34,14,22,12,42,54,24,9,3,15,17,10
1568,IND,240,124,45,103,16,42,18,24,20,39,59,28,7,15,11,21,9
1569,LAC,240,111,41,81,9,22,20,22,5,35,40,24,8,3,13,21,2
1570,DEN,240,122,42,85,20,38,18,31,9,37,46,33,5,6,18,21,5
1571,TOR,240,109,37,87,14,39,21,28,8,29,37,24,9,5,6,25,-3
1572,DET,240,115,37,95,18,42,23,30,17,36,53,26,5,3,14,20,-9
1573,CHI,240,96,34,84,7,29,21,25,10,25,35,19,12,7,10,19,-32
1574,BOS,240,126,42,87,19,47,23,28,7,30,37,24,5,6,8,21,6
1575,SAC,240,109,40,85,14,35,15,26,9,30,39,24,5,5,12,21,-2
1576,OKC,240,117,42,94,15,38,18,23,10,37,47,29,10,5,13,27,-5
1577,MEM,240,96,34,79,9,33,19,24,6,23,29,20,4,8,18,29,-41
1578,ORL,240,120,45,95,15,34,15,23,12,36,48,21,5,7,9,24,-6
1579,DAL,240,137,45,90,17,39,30,36,15,37,52,23,7,7,15,24,41
1580,CLE,240,128,48,85,16,27,16,18,8,40,48,32,4,5,18,17,32
1581,MIA,240,112,38,76,11,30,25,27,6,38,44,28,2,2,16,26,3
1582,MIL,240,125,48,85,16,31,13,21,8,39,47,29,6,10,16,22,20
1583,SAS,240,114,43,89,16,38,12,15,12,31,43,27,5,7,14,20,9
1584,PHI,240,105,37,84,10,31,21,28,12,28,40,26,6,5,12,15,-9
1585,HOU,240,105,36,93,16,37,17,22,15,32,47,20,9,6,14,22,-20
1586,NOP,240,124,42,89,8,22,32,37,15,38,53,23,9,7,16,14,12
1587,PHX,265,111,43,94,10,27,15,21,9,32,41,31,14,1,17,29,-2
1588,TOR,240,105,41,84,11,28,12,18,8,33,41,25,9,4,15,21,-4
1589,POR,265,113,36,82,10,29,31,36,13,35,48,14,8,5,21,19,2
1590,GSW,240,123,42,88,15,44,24,27,7,28,35,34,10,3,19,23,-5
1591,MIN,265,126,49,107,11,33,17,23,21,39,60,20,5,7,20,22,-6
1592,ORL,240,98,33,80,8,34,24,30,10,34,44,16,9,7,19,19,-10
1593,DEN,240,128,46,86,15,34,21,25,12,29,41,30,10,2,20,22,5
1594,IND,240,134,51,104,11,35,21,22,14,28,42,32,8,6,16,34,-3
1595,CHA,240,112,44,97,13,34,11,14,11,26,37,30,9,4,14,24,-12
1596,NYK,240,130,50,95,16,38,14,22,11,39,50,29,4,6,12,26,24
1597,UTA,265,132,49,111,20,50,14,21,19,35,54,39,11,8,13,23,6
1598,HOU,240,122,44,93,16,35,18,30,13,32,45,18,4,6,14,22,-7
1599,SAS,240,137,44,81,17,31,32,44,7,30,37,34,9,4,17,22,3
1600,BKN,240,109,38,80,13,35,20,29,13,31,44,26,3,13,13,19,4
1601,BOS,240,111,41,79,14,33,15,15,12,31,43,17,4,11,20,23,7
1602,DET,240,106,39,90,9,36,19,32,13,36,49,26,6,2,15,21,-24
1603,MIA,240,104,42,92,8,26,12,15,11,25,36,23,8,3,10,18,-7
1604,ATL,240,108,40,89,13,31,15,16,9,37,46,26,10,2,17,22,10
1605,WAS,240,102,41,80,10,26,10,11,5,34,39,26,8,8,17,22,2
1606,CHI,240,100,33,79,7,27,27,33,10,28,38,19,8,3,13,15,-2
1607,MEM,240,129,45,98,19,42,20,29,17,33,50,26,8,10,12,21,7
1608,MIL,240,90,34,84,13,42,9,14,7,41,48,24,4,6,14,16,2
1609,PHI,240,88,36,83,5,24,11,13,6,38,44,17,6,5,10,14,-2
1610,LAC,240,103,37,80,9,29,20,31,10,48,58,18,7,7,23,24,6
1611,LAL,240,97,33,94,9,45,22,26,8,30,38,23,13,5,10,24,-6
1612,UTA,240,123,42,83,16,38,23,31,11,32,43,27,10,1,20,21,21
1613,BKN,240,108,40,89,10,33,18,24,9,30,39,22,10,10,16,25,-22
1614,IND,240,107,39,97,15,42,14,21,12,30,42,21,7,5,15,20,-7
1615,SAC,240,108,39,85,17,44,13,19,4,37,41,27,8,5,16,25,-7
1616,POR,240,115,39,88,11,28,26,33,11,33,44,20,11,2,11,17,7
1617,DAL,240,105,35,75,14,35,21,34,5,35,40,17,6,4,12,22,-2
1618,PHX,240,107,40,85,8,22,19,22,8,32,40,25,4,5,12,29,2
1619,DEN,240,102,40,83,5,22,17,18,10,25,35,21,10,3,21,23,-21
1620,CHA,240,129,48,94,13,29,20,23,14,37,51,26,7,10,15,20,27
1621,MIN,240,115,39,94,10,38,27,33,14,41,55,25,6,5,14,21,7
1622,OKC,240,108,38,99,14,45,18,22,16,41,57,22,6,6,14,26,-7
1623,CLE,240,105,38,77,10,28,19,23,6,32,38,25,5,5,17,21,-3
1624,TOR,240,108,36,86,13,30,23,32,12,29,41,19,15,4,13,23,3
1625,SAS,240,102,40,99,7,34,15,21,14,30,44,22,8,8,15,19,-27
1626,NYK,265,112,44,109,9,37,15,18,18,36,54,28,7,5,12,26,-3
1627,MEM,265,115,42,108,17,50,14,23,20,44,64,27,6,7,14,17,3
1628,MIA,240,108,37,80,12,28,22,28,8,38,46,21,6,2,19,24,-8
1629,CHI,240,116,41,93,13,36,21,28,12,34,46,23,12,6,15,26,8
1630,NOP,240,130,50,102,12,26,18,25,21,40,61,31,9,4,13,21,22
1631,DET,240,113,40,94,14,38,19,24,12,29,41,31,11,4,13,21,4
1632,ATL,240,117,45,90,7,25,20,24,4,34,38,30,12,5,9,18,10
1633,ORL,240,109,42,86,11,30,14,19,10,38,48,21,5,5,18,24,-4
1634,HOU,240,107,42,98,9,35,14,15,15,39,54,25,4,3,16,20,-10
1635,WAS,240,114,42,92,11,31,19,24,14,39,53,21,5,10,17,19,7
1636,BOS,240,126,46,82,12,35,22,28,6,30,36,24,8,3,11,24,9
1637,LAL,240,109,40,94,10,40,19,25,9,39,48,23,12,4,22,18,-14
1638,GSW,240,123,45,99,16,45,17,23,11,37,48,31,11,4,18,23,14
1639,PHI,240,117,40,80,13,34,24,28,4,27,31,16,8,3,14,25,-9
